avgmem-true,forecast
-0.07411777733282034,-0.008110605
-0.0645179212662056,-0.015579391
-0.05309838513799738,-0.03009507
-0.045317839638687164,-0.018712815
-0.04256689628717795,-0.012001766
-0.03988171629738946,-0.011300321
-0.0381474129551173,-0.022136837
-0.039761230926623085,-0.02515639
-0.04242018538531221,-0.020141205
-0.04432907478777151,-0.01632552
-0.045200218687393004,-0.017758507
-0.042920294837798294,-0.026556036
-0.036115848256393454,-0.018442865
-0.02725506523320807,-0.01792127
-0.01740752731258983,-0.017554762
-0.00684142809777573,0.0057144407
0.0031640796980374033,-0.03159558
0.009036267272862015,-0.015983533
0.010747864054251547,-0.011513001
0.010663249840889604,-0.03254994
0.008010364792230763,0.003944736
0.004045017590114573,-0.03131099
-0.0015697814472447138,-0.021903966
-0.009195626708596414,-0.016566202
-0.01895428171958289,-0.010986197
-0.027574567522217472,-0.02313975
-0.031499114761029984,-0.048057944
-0.03656933570051994,-0.055248227
-0.04099776179186,-0.03486587
-0.04185140230215634,-0.057471815
-0.03943436849625799,-0.040389054
-0.034398566533048236,-0.039775163
-0.03111083106565414,-0.063900955
-0.02851648846159186,-0.04948064
-0.02488981029792486,-0.031095173
-0.02030269725754541,-0.02385497
-0.01595038586779681,-0.05773481
-0.01978930642604696,-0.048484553
-0.021778883836023936,-0.029545065
-0.019448497082618206,-0.014240501
-0.02147161319729943,-0.053762946
-0.027983009809289902,-0.050681517
-0.039605782425651166,-0.041019432
-0.05158137702498673,-0.06292102
-0.056723013055168664,-0.04199811
-0.06283836607685313,-0.045748793
-0.07126853444706358,-0.064783566
-0.08629408939705972,-0.049046468
-0.09406545847373882,-0.05309747
-0.10073953001660732,-0.07208742
-0.11253651729896365,-0.091017865
-0.1253228576794885,-0.057106923
-0.1351616840855064,-0.028271984
-0.1381642701800526,-0.046433836
-0.13578448392895448,-0.08887965
-0.12862383674866198,-0.079806
-0.11841577797270293,-0.033067748
-0.1066046799721956,-0.037063606
-0.09479826812219462,-0.055970605
-0.08224779336237557,-0.0846306
-0.07113385473035105,-0.042225726
-0.06004395246499488,-0.05131853
-0.052519800288598074,-0.073190734
-0.04848894348749494,-0.04086172
-0.048852243300572674,-0.053864457
-0.04507308413817153,-0.046107218
-0.041066863600542194,-0.046394944
-0.03261558444366409,-0.061223023
-0.02445114280738838,-0.014723949
-0.014942667353596423,-0.064043835
-0.008070913254586453,-0.052067958
-0.0027900327857554733,-0.042500786
-0.000983639390218372,-0.036312684
-0.0036435648009320158,-0.04558236
-0.002543302500279945,-0.0015302739
-0.0006537312410566992,0.0026598899
-0.0015324591948392904,-0.0039934735
-0.004496282542632674,0.01305302
-0.011033280113559092,0.0031339377
-0.01713954701499452,-0.0009552154
-0.020459437837485245,0.004869461
-0.023347522663071895,0.00011595152
-0.026153103117584547,-0.004309685
-0.026134535665055726,-0.0071272748
-0.016855110389251502,-0.0023131631
-0.010066118108647238,0.0018932098
-0.007886556158698672,-0.0023724062
-0.005972262441244654,0.014956971
-0.0006656342804415311,-0.004454336
0.011169133900927835,0.004055985
0.02094678010373563,0.002123924
0.02671868257164813,-0.002170784
0.028421890610290622,0.011091688
0.02430059634797629,-0.0055617485
0.0182858817054755,0.0012038557
0.009127216526156596,0.00060307025
-0.0037264563559741403,0.011262082
-0.013343536145627747,0.0016838261
-0.017614221023307564,-0.046191398
-0.01849431205014458,-0.04447907
-0.023612067163913918,-0.065355524
-0.026347424468311273,-0.037014358
-0.03366381946169239,-0.03585638
-0.04199959647703066,-0.039969414
-0.047606304012395795,-0.04645696
-0.05247350100504429,-0.05625336
-0.06024306464227026,-0.059265442
-0.06544833292570879,-0.04763148
-0.06662535298832924,-0.06187676
-0.06591194997431477,-0.045614183
-0.06701882093087201,-0.05763921
-0.06552266553279378,-0.054842915
-0.06232232338947652,-0.03772368
-0.057191039754344516,-0.042019278
-0.054653352608735765,-0.053539023
-0.053112623537169154,-0.042606685
-0.053827437222065795,-0.05964207
-0.052721698566332666,-0.037195522
-0.05091514011501444,-0.046365406
-0.049022771210239624,-0.056648858
-0.05096556120917141,-0.04490078
-0.053727265203272166,-0.045988407
-0.0587697556207203,-0.07022388
-0.06997646229258773,-0.05095038
-0.081770669914611,-0.038168676
-0.09147068313483127,-0.042134598
-0.10024916577695062,-0.06818395
-0.09968125985747439,-0.06144485
-0.09480589728660918,-0.041660573
-0.08714760365987433,-0.042889815
-0.07955099927360632,-0.05473204
-0.0721722662565655,-0.068681546
-0.06481287296535873,-0.043355484
-0.059554667763079744,-0.045940705
-0.054674371441154744,-0.06810479
-0.050382188281897444,-0.046616815
-0.04805160959751827,-0.041698664
-0.044741303879888464,-0.03793173
-0.04396582863826941,-0.046934254
-0.042410358856623864,-0.056045976
-0.0395930716064408,-0.036014646
-0.03558247654690394,-0.053507477
-0.030697096618468544,-0.045470532
-0.025065202988491606,-0.04097836
-0.017577606198438196,-0.04034323
-0.008533366001381031,-0.05215353
0.0024814672360842305,0.03526644
0.013165500264997038,0.028068071
0.025465916567895673,0.057719342
0.04081212345998458,0.019173013
0.05375035251740227,0.04230486
0.06582645181181809,0.041636415
0.07325212730819558,0.02879749
0.07666409832067574,0.04927957
0.07910265164146887,0.0599542
0.08231038452132482,0.067318685
0.08228238187019621,0.028347705
0.07967842311357017,0.032059148
0.07242238259907925,0.06913013
0.06365709253736351,0.06419574
0.054344198112977596,0.024379522
0.04777924902134269,0.025068896
0.04066919826324038,0.04666226
0.029483108013521678,0.037685502
0.02692235582623962,0.05779516
0.027218056196023376,0.049775757
0.020852861018374514,0.0163486
0.014769491145811279,0.029609801
0.0062526681808783725,0.028411798
-0.005017795031482143,0.032230712
-0.011788013539677879,0.0046154587
-0.013794918777190667,0.009601883
-0.013970494249386844,0.016880346
-0.01191317609053721,0.006087194
-0.00035401004663166693,0.001879626
0.008753629655012744,0.0016203299
0.015231218463722601,0.020344555
0.02236609548657355,0.020674098
0.02533686893763644,0.009884893
0.021128791476004632,0.007857004
0.016667223289498028,0.010334225
0.010922112693794728,0.006818528
0.0021556558264183862,0.015090995
0.0015235765863099633,0.008433824
0.0024764134432089867,0.00522941
0.0011167614482835075,0.0037437887
0.004859461202518659,0.008015408
0.009868146996842186,0.01642901
0.012517888312225865,0.019043889
0.014626476533372203,0.008949334
0.018458651594344275,0.009323351
0.01977359764872707,0.007001973
0.01914355342045076,0.012356663
0.022001577739158482,0.01778071
0.021189237468065048,0.034489293
0.021262996218680903,0.052943856
0.023863888969669258,0.0460275
0.021654659440695462,0.06393248
0.019602406098047608,0.033419747
0.020064013762006207,0.037198212
0.026314165766392235,0.06740278
0.0286830972631953,0.060416505
0.022323692613427586,0.034111388
0.01672550066428708,0.029834796
0.013040148735973955,0.049177356
0.01205668911137096,0.05320753
0.01504195839946127,0.033971187
0.019213194794849845,0.036066078
0.026408473535237897,0.054642458
0.036361454043067606,0.05376903
0.049978424149175096,0.04163794
0.060260522576663776,0.06194778
0.0647849881196771,0.06303008
0.07348703956897161,0.048850186
0.08163468867974089,0.0602485
0.08936835399380584,0.04700385
0.09702600843610734,0.06507682
0.10088787744102111,0.067497
0.098672195750304,0.057467498
0.09675770518589949,0.061032895
0.09638380297250382,0.01149375
0.09412134666181875,0.08470767
0.09060525342973473,0.079273805
0.08746761965284476,0.071207516
0.07808573924973254,0.07130492
0.06515098816425377,0.04082547
0.04949852438548582,0.020319182
0.032676347746049016,0.058052048
0.016725621843280566,0.021396734
0.006928446637524014,0.05497509
0.0032299748562578828,0.040603675
0.004377967757508339,0.02167806
0.012282646827592444,0.07759778
0.01879970715669356,0.05827452
0.02478407824135345,0.04475138
0.0299536000459833,0.074732155
0.03078426693582743,0.03153675
0.03085109497398078,0.087316915
0.09172601511341483,0.058489136
0.0749154371161045,0.034847476
0.062481411978289145,0.06337478
0.05335803079296024,0.07835436
0.05058700096077468,0.046499033
0.05283867628089059,0.067727685
0.05129518158016462,0.056315146
0.051099041782403265,0.08582034
0.045593843866863826,0.053471804
0.03976137727264181,0.06000062
0.03369497318641283,0.07725337
0.032874687890425816,0.07259007
0.025585096491659198,0.04206358
0.015768813721428583,0.045983873
0.01126972514841709,0.061327863
0.015849601353988177,0.073462985
0.020464259890976798,0.03459843
0.030851283595616143,0.03669834
0.04228737769839519,0.08587238
0.051107144462425966,0.08235402
0.05781357864123992,0.052202046
0.06265132932077204,0.081314474
0.0629992240523889,0.070026994
0.07072337812769093,0.07666717
0.0849977053301541,0.08244864
0.10769949069494437,0.060509752
0.12906508950779147,0.080447055
0.14968845328484706,0.0816022
0.17046730923415945,0.05474756
0.18530512953911984,0.0396891
0.1967414999791103,-0.0070563518
0.20440363863513528,0.0129298605
0.20701996367977996,0.12525725
0.21158344949230531,0.08585438
0.20628976758409426,-0.017228898
0.1949977079566688,0.011346705
0.17279834032652164,0.04900035
0.14128806815747308,0.16492608
0.11361952718771207,-0.06906097
0.08232564331225292,0.027528308
0.04864047627227331,0.06610729
0.016542249285085808,0.033605665
-0.011531746448409746,0.0694202
-0.03349357203806326,0.025600556
-0.06010822329098555,0.008765906
-0.0849910835329851,0.0647049
-0.0993079728380125,-0.017502714
-0.10619636502420522,0.14919616
-0.09972695487712856,-0.021787379
-0.09328349375808127,-0.029056367
-0.0856636930687239,0.00069577247
-0.07575374595682431,-0.0046339
-0.06432851826330035,-0.02365862
-0.057031722527102216,-0.00031653978
-0.05437860852788575,0.017120047
-0.05072408535827911,0.01260709
-0.04638212006841313,-0.011551156
-0.046231783126262194,-0.015224495
-0.04826605934003813,0.003492199
-0.04804827901627132,0.008133733
-0.0449387027011447,0.002072203
-0.040124699682722476,-0.017806888
-0.029189527321412643,0.0042550536
-0.014516571193463145,0.0019443706
0.0018183152784770258,0.00059529487
0.01885438436697634,0.042086795
0.0365350041466941,-0.0213617
0.04750018020608418,0.0054966463
0.0520175510574672,0.013512988
0.05403926901430859,-0.023446321
0.05129269300895198,0.04371223
0.0450762377538897,-0.023950592
0.03625088073162972,-0.0027949782
0.023842507592364566,0.0068155546
0.007759125427451238,0.01656315
-0.006615506145917468,-0.0058086696
-0.01327720970063289,-0.058144554
-0.02113371060767475,-0.069301665
-0.027747863443075043,-0.046760537
-0.031012879967701586,-0.07509043
-0.03066955493573598,-0.040265486
-0.02603264323037513,-0.04220221
-0.022845919258057464,-0.08556816
-0.018875491893487743,-0.06560691
-0.012584068497169313,-0.03559187
-0.005595450855784211,-0.013918728
5.944169577746551e-05,-0.08157492
-0.00875332657003514,-0.0585954
-0.017735759765485686,-0.03514022
-0.02269147653080498,-0.016313702
-0.03257525407430929,-0.059701756
-0.04720585621562166,-0.0620094
-0.06573135299325877,-0.053523645
-0.0834587478797968,-0.07636878
-0.09112730888901374,-0.060631666
-0.09870474732965304,-0.040858462
-0.10784008193508537,-0.088143885
-0.12626763668344967,-0.0656619
-0.13362621938847863,-0.06935144
-0.13790255374605637,-0.09583976
-0.1485177790587517,-0.12183637
-0.16120371911216885,-0.07515882
-0.17219127839136672,-0.04689476
-0.17726311607208706,-0.05653628
-0.17652390679859012,-0.11685433
-0.17109855841534247,-0.105660826
-0.1612461862681344,-0.043384045
-0.15015703835939398,-0.052431144
-0.13764588062279853,-0.08121465
-0.12297474000728051,-0.116729304
-0.1087763407147824,-0.059197854
-0.09311250379494965,-0.06733765
-0.081573846675713,-0.1034219
-0.07413733643571291,-0.06307824
-0.07277149077528403,-0.06813116
-0.06666360311583346,-0.060197715
-0.0590040378545731,-0.066538006
-0.04649437261790009,-0.07701173
-0.033151778679161296,-0.023074903
-0.01718068903637747,-0.082674995
-0.005191265665209868,-0.066729546
0.004368642507927341,-0.05978085
0.008281301055511364,-0.04655853
0.003049832229715627,-0.05519403
9.52996122955442e-05,-0.0031411564
-0.0012187286385920999,0.0014608786
-0.0031624620167002566,-0.011466162
-0.008420637939634684,0.016459411
-0.01668110895736417,0.00020334264
-0.023813649397928432,-0.004483942
-0.027793000803507564,0.008054627
-0.03127579710447488,-0.0009335666
-0.035677808725814796,-0.012425825
-0.039464838448853554,-0.014079864
-0.031049533192260677,-0.0068177693
-0.025071564143726625,-0.00021757279
-0.022089498189611718,-0.007748867
-0.02111565514872134,0.009536356
-0.013758032084487028,-0.005792518
0.0040408686986384236,0.0024991813
0.021088144497804603,-0.0034976641
0.03186099277732284,0.00029683765
0.03597151754203319,0.008762678
0.030977549137134186,-0.009173883
0.023396529191980202,0.002434583
0.011715388021727124,-0.0035750899
-0.002418992875615778,0.013939459
-0.013064979534430053,0.0030929684
-0.014492474714547555,-0.026256733
-0.009137279581672339,-0.029652866
-0.008441073920063161,-0.060150824
-0.005527488926474468,-0.0266337
-0.010044267302743118,-0.018107152
-0.016155966625247792,-0.026998948
-0.01945658340328514,-0.025597416
-0.020127122904774447,-0.04229781
-0.02684286822069462,-0.047443997
-0.03500185137515228,-0.02772002
-0.040296432222988184,-0.05336354
-0.04553132233273924,-0.0369908
-0.05720782717896667,-0.038731974
-0.0634418177019711,-0.04956308
-0.06432907687221369,-0.026914593
-0.05957684947669342,-0.036660466
-0.05439174841672052,-0.045009248
-0.04812846084033384,-0.020374116
-0.04450847982496864,-0.046891138
-0.040332650198416684,-0.01823316
-0.03632769801858308,-0.036527343
-0.035183190547213763,-0.049464956
-0.041378342679677924,-0.031104056
-0.04847141335099935,-0.024202347
-0.05858633416610039,-0.079339676
-0.07703822924614143,-0.051923156
-0.09582092804818912,-0.034627013
-0.11190788885755826,-0.037023872
-0.12486030369651863,-0.075629234
-0.12449372166749206,-0.06692232
-0.11772783187554686,-0.036995545
-0.108180448806452,-0.041298978
-0.09641774590571046,-0.05787701
-0.08661761469856354,-0.07890402
-0.07562870272137237,-0.04157912
-0.06653570342809996,-0.044634067
-0.05883029556064236,-0.07567805
-0.052152156674969245,-0.042911854
-0.048049280150966545,-0.03957721
-0.041235880273941206,-0.03334812
-0.03892360897051494,-0.045653068
-0.03559561608758816,-0.05968342
-0.029625391211385015,-0.029764742
-0.024396924026888235,-0.058023896
-0.018106994181980154,-0.043597672
-0.011946021755271347,-0.037588917
-0.005475593745619606,-0.034920648
0.00013150680704000339,-0.053184137
0.00699866829741384,0.02944268
0.01436784037319678,0.022640858
0.024826261926737102,0.04617601
0.04034506370655551,0.015497614
0.05207254287160536,0.037656356
0.061911962060863496,0.035691116
0.06696083265554198,0.02115764
0.0673093148265003,0.038735308
0.06775671769264983,0.049522363
0.06904730989883774,0.060458884
0.06751382654405762,0.019103931
0.06521611329060979,0.02498795
0.05960527491907344,0.059421595
0.05245327732909717,0.05335513
0.044938215210693924,0.02044541
0.039613890472744405,0.019988397
0.03388188195462101,0.03715346
0.020734706360319745,0.032481343
0.0185411860698597,0.047493998
0.02052765751067311,0.043471254
0.014121372926768093,0.011741936
0.00828434234388365,0.022488251
-0.0009044974984194478,0.022344396
-0.012577197374931771,0.024602156
-0.018265850851102085,-0.014687909
-0.019095276604347962,-0.017143885
-0.017935620921786053,0.00030711666
-0.01650824597670009,-0.02428941
-0.003970344234949597,-0.011482085
0.005961337771958046,-0.010989829
0.01204186714576548,-0.01949621
0.017972801613480013,-0.0027958187
0.02037237670613632,-0.0026992527
0.01716737692151527,0.0049476856
0.014522594217180676,-0.01837638
0.00965156045397884,-0.015361179
0.00013546462528408847,0.0033326857
-0.001185907011382486,-0.0028301529
-0.004362587753412301,-0.016683502
-0.012614160210733881,-0.018212203
-0.016038937390672636,-0.010948078
-0.021044348017435748,-0.012223594
-0.027514055984152484,-0.0075639235
-0.03130167437135234,-0.0034741447
-0.029827735867577396,-0.02257388
-0.030043398145051182,-0.016821835
-0.029406139702071857,-0.0192931
-0.020318947986711373,-0.020523345
-0.013457498591151062,0.029671002
-0.0038662620720300257,0.052233227
0.008842465590533359,0.042788707
0.01087304799553213,0.0613141
0.012400795907237559,0.026901606
0.015968201625103644,0.029451964
0.027055986447560576,0.06997371
0.030472641555011497,0.06347435
0.02099676189417168,0.02903163
0.012550591720862016,0.023699757
0.00612907977926274,0.04594323
0.0028286072066489743,0.049564682
0.004225657530278441,0.034889583
0.008462694688739484,0.034269888
0.018277681012061734,0.043262403
0.03218191718397969,0.044736102
0.053072140056144176,0.037711397
0.06785652413732744,0.06178038
0.0729092654319319,0.069524616
0.08179167224861564,0.042694062
0.08936273912450457,0.057013407
0.09576188718416541,0.041394915
0.1009630505566702,0.0658213
0.10288697946097229,0.072694585
0.09623499752917161,
0.08927628855339104,
0.08327687025154921,
0.07509830175087721,
0.06889613080058447,
0.06732357738033407,
0.059866123238756605,
0.04837938165510464,
0.03412614520294428,
0.018125126124386725,
0.001023939849181271,
-0.011748256935529264,
-0.019869987470525263,
-0.02174136008697222,
-0.012737877092739571,
-0.005778661233137876,
0.0014400020761143467,
0.008014702118149343,
0.011395066159647246,
0.01553093434111523,
